node_id,name,node_time,subpop_id,parent_id,color_trait_1,transmissibility_1,drug_resistance_1,drug_resistance_2
489,.,78,-1,494,#0000ff,0.0,0.0,0.0
467,.,84,-1,489,#0000ff,0.0,0.0,0.0
66,266.2920,266,2920,467,#4000bf,0.2,0.0,0.0
192,598.2183,598,2183,467,#0000ff,0.0,0.0,0.0
485,.,79,-1,489,#0000ff,0.0,0.0,0.0
444,.,91,-1,485,#0000ff,0.0,0.0,0.0
13,137.9159,137,9159,444,#0000ff,0.0,0.0,0.0
44,201.3892,201,3892,444,#0000ff,0.0,0.0,0.0
470,.,83,-1,485,#0000ff,0.0,0.0,0.0
78,310.2121,310,2121,470,#0000ff,0.0,0.0,0.0
466,.,84,-1,470,#0000ff,0.0,0.0,0.0
57,249.350,249,350,466,#4000bf,0.2,0.0,0.0
388,.,312,-1,466,#0000ff,0.0,0.0,0.2
129,468.8070,468,8070,388,#0000ff,0.0,0.0,0.2
386,.,318,-1,388,#0000ff,0.0,0.0,0.2
90,342.1482,342,1482,386,#0000ff,0.0,0.0,0.2
379,.,330,-1,386,#0000ff,0.0,0.0,0.2
370,.,360,-1,379,#0000ff,0.0,0.0,0.2
94,373.7691,373,7691,370,#0000ff,0.0,0.0,0.2
99,379.9741,379,9741,370,#0000ff,0.0,0.0,0.2
377,.,332,-1,379,#0000ff,0.0,0.0,0.2
100,384.2005,384,2005,377,#0000ff,0.0,0.0,0.2
119,444.327,444,327,377,#0000ff,0.0,0.0,0.2
504,.,64,-1,506,#0000ff,0.0,0.0,0.0
481,.,80,-1,504,#0000ff,0.0,0.0,0.0
440,.,92,-1,481,#0000ff,0.0,0.0,0.0
22,160.414,160,414,440,#0000ff,0.0,0.0,0.0
402,.,282,-1,440,#4000bf,0.2,0.0,0.0
329,.,473,-1,402,#4000bf,0.2,0.0,0.0
148,519.2015,519,2015,329,#4000bf,0.2,0.0,0.0
258,710.3081,710,3081,329,#4000bf,0.2,0.0,0.2
383,.,323,-1,402,#4000bf,0.2,0.0,0.0
110,420.2955,420,2955,383,#4000bf,0.2,0.0,0.0
291,.,572,-1,383,#c0003f,0.6000000000000001,0.0,0.0
193,602.513,602,513,291,#c0003f,0.6000000000000001,0.0,0.0
228,671.3083,671,3083,291,#c0003f,0.6000000000000001,0.0,0.2
476,.,81,-1,481,#0000ff,0.0,0.0,0.0
449,.,90,-1,476,#0000ff,0.0,0.0,0.0
4,112.7260,112,7260,449,#0000ff,0.0,0.0,0.0
8,122.9,122,9,449,#0000ff,0.0,0.0,0.0
469,.,83,-1,476,#0000ff,0.0,0.0,0.0
350,.,412,-1,469,#0000ff,0.0,0.0,0.0
115,432.1506,432,1506,350,#0000ff,0.0,0.0,0.0
335,.,457,-1,350,#0000ff,0.0,0.0,0.0
161,540.1673,540,1673,335,#0000ff,0.0,0.0,0.0
333,.,465,-1,335,#0000ff,0.0,0.0,0.0
177,567.2316,567,2316,333,#0000ff,0.0,0.0,0.0
181,580.7119,580,7119,333,#0000ff,0.0,0.0,0.0
463,.,85,-1,469,#0000ff,0.0,0.0,0.0
96,376.7287,376,7287,463,#0000ff,0.0,0.0,0.2
201,621.3056,621,3056,463,#0000ff,0.0,0.2,0.0
461,.,86,-1,463,#0000ff,0.0,0.0,0.0
425,.,100,-1,461,#0000ff,0.0,0.0,0.0
42,196.4344,196,4344,425,#0000ff,0.0,0.0,0.0
69,272.1233,272,1233,425,#0000ff,0.0,0.0,0.0
438,.,93,-1,461,#0000ff,0.0,0.0,0.0
34,182.1643,182,1643,438,#0000ff,0.0,0.0,0.0
389,.,312,-1,438,#0000ff,0.0,0.0,0.0
123,454.3570,454,3570,389,#0000ff,0.0,0.0,0.0
137,490.2940,490,2940,389,#0000ff,0.0,0.0,0.0
502,.,70,-1,504,#0000ff,0.0,0.0,0.0
394,.,305,-1,502,#0000ff,0.0,0.0,0.0
97,377.48,377,48,394,#0000ff,0.0,0.0,0.0
240,690.1662,690,1662,394,#4000bf,0.2,0.0,0.0
397,.,292,-1,502,#0000ff,0.0,0.2,0.0
80,312.4699,312,4699,397,#0000ff,0.0,0.2,0.0
130,471.6661,471,6661,397,#0000ff,0.0,0.2,0.0
